Geneset,Up_Total_DE,Up_Total_In_Set,Up_Total_DE_In_Set,Up_Pvalue,Up_Odds,Up_DEGenesInSet
miR-382,1536,112,20,0.405835765437021,1.02213977663904,Runx3;Gm2a;Ptgfrn;Ccnyl1;Cct8;Arhgef12;Mtmr1;Eef1a1;Foxn2;Cep68;Baz1a;Ybx1;Mbnl1;Limd2;Ccin;Znrf3;Syncrip;B3galnt2;Nlk;Neurl1b
miR-539/539-5p,1536,390,69,0.436080526491315,1.01088026646661,Bach2;Chst15;Dpy19l1;Btla;Slc2a3;Cdca7l;Sept11;Ankrd55;Cluh;Smc2;Ikzf2;Cblb;Slc35g1;Cyth3;Mapkapk2;Gbp7;Phb2;Ide;Ccnyl1;Abi2;Tmem164;Traf3;Nr4a2;Kpna3;Hlcs;Ahr;Irf4;Rce1;Mlec;Slc11a2;Dnajb5;Dcp2;Prkca;Prkaa1;B3galt6;Myo5a;Leprotl1;Nab1;Cltb;Aph1a;Ybx1;Dnmt3b;Eif4b;Fam120c;Gphn;Jade2;Fgf13;Xpo6;Ago2;Grm1;Fam122b;Tmed8;Clasp2;Pisd;Mapre2;Atad5;Hipk3;Fam178a;Bend4;Ptpn3;Usp31;Mesdc1;Homer1;Gspt1;Tanc2;St3gal3;Aebp2;Mfsd14a;Zc3h7b
miR-99ab/100,1536,36,6,0.448852266672952,0.939857379897196,Arhgef12;Raver2;Ago2;Mbnl1;Smarca5;Kbtbd8
miR-208ab/208ab-3p,1536,121,21,0.463663787868157,0.986931153688272,Ikzf2;Eml4;Cdc6;Dpysl2;Kpna3;Lrrc8a;Utp18;Vav3;Rqcd1;Snrk;Slc35a4;Ybx1;Minos1;Eif4a2;Tmbim6;Gcsh;Kcnq5;Tpx2;Nlk;Noct;Pacs2
miR-217,1536,207,36,0.478558798379518,0.989333802203083,Bach2;Abcc1;Tmsb4x;Smurf2;Agfg1;Rab37;Hspa9;Coro1c;Slc39a10;Rapgef6;Asap1;Kctd10;Tmtc4;Stt3a;Yaf2;Fam60a;Fam126a;Chn2;Ywhag;Dek;Tmed9;Usp37;Ago2;Eif4a2;Gmps;Stx1a;Dock4;Hipk3;Iffo2;Iars;9530068E07Rik;Aebp2;Gdi2;Usp38;Atp1b1;Eif5b
miR-150/5127,1536,162,28,0.484520116027603,0.981867868060239,Pde7a;Rarg;Adam19;Map3k3;Elovl1;Pold3;Sgms1;Cpd;Sephs1;Prps1;Pdia6;Gid4;Tmem134;Srf;Mtch2;Cep68;Ankrd52;Rfc1;Lbh;Eif4b;Irf2bp2;Pdia3;Acsl4;Ust;Etf1;Aebp2;Prkar1a;Zbtb4
miR-143/1721/4770,1536,220,38,0.499268865633958,0.980956077131907,Bcl2;Add3;Mapkapk3;Rarg;Limk1;Dtnb;Lasp1;Mogs;Prpf19;Hk2;Fam60a;Dnmt3a;Slc35a4;Nfatc1;Larp1;Snx30;Mybl2;Slc4a8;Prkce;Serf2;Kcnc1;Sidt1;Yif1b;Tpm3;Ago2;Vipr1;Lpar2;Gcnt1;Dynll2;Fosl2;Phtf2;Tanc2;Il1rap;Ptbp3;Dennd1b;Zfp275;Dip2b;Tceal8
miR-505/505-3p,1536,135,23,0.506962228116503,0.964754468895025,Kit;Crim1;Pim2;Kctd10;Cyth1;Nucks1;Gid4;Nipal1;Vmp1;Tmtc4;Ski;Fam117b;Canx;Cbx5;Slc4a8;Hsdl2;Prkag2;Eif2s2;Fam122b;Maged1;Znrf3;Dhdds;Cap1
miR-28-5p/708/1407/1653/3139,1536,107,18,0.516724219208086,0.950073781293655,Map3k3;Ssrp1;Rab8b;Srprb;Erf;Dnmt3a;N4bp1;Lbh;Txnl1;Chl1;Rpp14;Ero1l;Prkcq;Luzp1;Iffo2;Etf1;Bysl;Rap1b
miR-191,1536,44,7,0.517356142776642,0.888794956259299,Lrrc8a;Dcaf7;Tor1aip2;Lbh;Lin54;Mapre2;Iffo2
miR-34ac/34bc-5p/449abc/449c-5p,1536,433,75,0.518630878044844,0.983962660836578,Eng;Bcl2;Slc2a3;Nampt;Tfrc;Aldoa;Ahcyl2;Pea15a;Smc6;Tmem109;Pkp4;Ergic1;Rap1gds1;Coro1c;Ldha;Pgm2;Arhgap39;Taf4b;Tmem164;Slc12a2;Notch2;Btbd11;Elovl6;Sfmbt2;Sema4b;E2f3;Sipa1;Thumpd1;Cdc25a;Naa50;Sec61a1;Dcaf7;Tmem134;Pitpnc1;Map2k1;Anp32a;Snx12;E2f5;Elmsan1;Coq2;Myh9;Snx30;Ppargc1b;Frmd4a;Foxn2;Ankrd52;Sidt1;Metap1;Jade2;Chl1;Tmed8;Fam46a;Notch1;Pacs1;Nfe2l1;Nsmce4a;Limd2;Hk1;Tgif2;Ing5;Usp31;Acsl4;Zfp281;Agap2;Stat6;Sema4c;Tnrc18;Sema4f;Zfp593;Tanc2;Lef1;Shkbp1;Vat1;Zfp275;Axl
miR-122/122a/1352,1536,113,19,0.521522992507249,0.949471633800418,Bach2;Pmepa1;Slc2a3;Aldoa;Aldh18a1;Pkm;Cept1;Slc35a4;P4ha1;Orc2;Ctdnep1;Foxk2;Mbnl1;Tbc1d10a;Slc52a2;Luzp1;Slc1a5;Atp1b1;Zbtb4
miR-488,1536,211,36,0.53003759240875,0.96616796485032,Vim;Nampt;Rnf149;Gria3;Ier2;Vopp1;Zadh2;Dctd;Creld2;Mlec;Peak1;Srf;Rab11fip1;Tnfsf11;Tmprss2;Dock5;Utp15;Fam49b;Iqsec1;Mat2a;Pde8a;Cbx5;1700025G04Rik;Atp2b1;Mbnl1;Diaph2;Zfp281;Ust;Gfer;Lrrc40;Tanc2;Ufm1;Aebp2;Rap1b;Eif5b;Zfand3
miR-338/338-3p,1536,177,30,0.535498060284088,0.958473190087128,Zdhhc18;Slc35g1;Timp2;Arpc1b;Pld3;Atp5g1;Ide;Traf3;Galnt10;Msn;Tanc1;Ybx3;Dnmt3a;Ppp1r3f;Elmsan1;Snx30;4921517D22Rik;B4galt7;Tpm3;Zdhhc21;Trp53bp1;Cbfb;Actr2;Sp6;Srsf2;Lrrc59;Zfp275;Mef2c;Ccdc126;Zfand3
miR-335/335-5p,1536,143,24,0.542484674819476,0.947168642838224,Fam65b;Glipr2;Crim1;Ehd1;Sephs1;Nucks1;Arpc5l;Naa50;Srf;Arhgap18;Adcy3;Psme3;N4bp1;Evi5;Lbh;Fam120c;Eif4a2;Mbnl1;Hoxd8;Gspt1;Calu;Stard7;Etf1;Tceal8
