Geneset,All_Total_DE,All_Total_In_Set,All_Total_DE_In_Set,All_Pvalue,All_Odds,All_DEGenesInSet
mmu-miR-3544-5p,1794,18,7,0.0611143177587558,1.87641201846623,Itpr2;Dctd;Polq;Trp53inp2;Mgat4a;Mat2a;Aff4
mmu-miR-148a-5p,1794,18,7,0.0611143177587558,1.87641201846623,Bcl6;Hspa5;Usp3;Suv420h1;Ipo7;Nbr1;Slit3
mmu-miR-148b-5p,1794,18,7,0.0611143177587558,1.87641201846623,Bcl6;Hspa5;Usp3;Suv420h1;Ipo7;Nbr1;Slit3
mmu-miR-17-5p,1794,50,17,0.0615433844078827,1.52129332221511,Ostm1;Txnip;Gnl1;Hn1;Slc12a7;Cd274;Purb;1500011K16Rik;Tanc1;Rnf103;Ssh2;Ppp1r21;Ddx5;Mknk2;Crk;Stk38;Csnk1a1
mmu-miR-106a-5p,1794,50,17,0.0615433844078827,1.52129332221511,Ostm1;Txnip;Gnl1;Hn1;Slc12a7;Cd274;Purb;1500011K16Rik;Tanc1;Rnf103;Ssh2;Ppp1r21;Ddx5;Mknk2;Crk;Stk38;Csnk1a1
mmu-miR-20a-5p,1794,50,17,0.0615433844078827,1.52129332221511,Ostm1;Txnip;Gnl1;Hn1;Slc12a7;Cd274;Purb;1500011K16Rik;Tanc1;Rnf103;Ssh2;Ppp1r21;Ddx5;Mknk2;Crk;Stk38;Csnk1a1
mmu-miR-20b-5p,1794,50,17,0.0615433844078827,1.52129332221511,Ostm1;Txnip;Gnl1;Hn1;Slc12a7;Cd274;Purb;1500011K16Rik;Tanc1;Rnf103;Ssh2;Ppp1r21;Ddx5;Mknk2;Crk;Stk38;Csnk1a1
mmu-miR-106b-5p,1794,50,17,0.0615433844078827,1.52129332221511,Ostm1;Txnip;Gnl1;Hn1;Slc12a7;Cd274;Purb;1500011K16Rik;Tanc1;Rnf103;Ssh2;Ppp1r21;Ddx5;Mknk2;Crk;Stk38;Csnk1a1
mmu-miR-365-3p,1794,50,17,0.0615433844078827,1.52129332221511,Rapgef4;Myzap;Arrb2;E2f2;Fam3c;Usp33;Traf3;Zfp644;Plk3;Rqcd1;Snrk;Tfdp1;Mylip;Tcp11l2;Ssh2;Oxr1;Rpp14
mmu-miR-185-5p,1794,47,16,0.0652894997428788,1.52390286911923,Anxa2;Ndrg1;Pcna;Atxn7l1;Sgms1;Traf3;Atp6v1f;Prkar2a;Rqcd1;Cntd1;Tox3;Klhl34;Bcl7a;Tmem147;Gabarap;Sar1a
mmu-miR-146a-5p,1794,47,16,0.0652894997428788,1.52390286911923,Tdrkh;Slamf1;Usp3;Parp1;Gm10521;Tmem120b;Atp6ap1;Rnf103;B3gnt5;Vasn;Edc3;Raver2;Eif4g2;Surf2;Slc39a1;Ccdc117
mmu-miR-329-5p,1794,47,16,0.0652894997428788,1.52390286911923,S1pr1;Adam19;Prep;Usp3;Xxylt1;Parp1;Fkbp1a;Pcgf3;Mtx2;Memo1;Tmem126a;Selt;Zfp286;Polr2m;Arhgef10l;Wiz
mmu-miR-504-5p,1794,41,14,0.0734616993307393,1.53040181586323,Crtam;Trp53inp1;Cep170;Tnfaip3;Elovl6;0610007P14Rik;Rnf114;Nlrc3;Bora;Yaf2;Pla2g2f;Ppargc1b;Nfya;Atp8a2
mmu-miR-7031-5p,1794,25,9,0.0770826590741697,1.65900550503814,Cnn2;Tspan9;Ptms;Rnf157;Fndc9;Glud1;Hlcs;Mtmr14;Peg10
mmu-miR-143-3p,1794,48,16,0.0780950414979649,1.47600764015919,Atp10a;Mogs;Naa25;Usp45;Dnmt3a;Slc35a4;Dcakd;Ddx6;Ssh2;Rbm24;Rsrc2;Thumpd3;Scaf8;Mybl2;Nipsnap1;Lpar2
mmu-miR-496a-3p.1,1794,48,16,0.0780950414979649,1.47600764015919,Tle4;Cnot2;Slamf1;Sephs1;Hsp90b1;Parp6;Mgat2;Mpzl2;Gfra1;Yaf2;Srf;Slc10a1;St3gal6;Golt1b;Stam;Crk
mmu-miR-142a-5p,1794,48,16,0.0780950414979649,1.47600764015919,H1f0;Appl2;Nck2;Ranbp1;Baz2a;Med28;Vmp1;AI467606;Rnh1;Herpud1;Ddx6;Edc3;Ssh2;Ddx5;Rcn2;Mea1
mmu-miR-340-5p,1794,48,16,0.0780950414979649,1.47600764015919,Nck2;Ranbp1;Dscc1;Hspe1;Gen1;Baz2a;Tax1bp1;Creld2;Med28;Mylip;Ern1;Sh3kbp1;Ddx5;Casd1;Rcn2;Slc5a3
mmu-miR-218-5p,1794,48,16,0.0780950414979649,1.47600764015919,Fam65b;Pkp4;Arpc1b;Pold3;1810032O08Rik;Tax1bp1;Ick;Purb;Usp45;Rnf103;Mtmr1;Ddx5;Cntnap5c;Mtmr12;Slc39a1;Slc5a3
mmu-miR-448-3p,1794,48,16,0.0780950414979649,1.47600764015919,Bach2;Arntl;Tmsb4x;Tax1bp1;Map2k6;Phf3;Prkcb;Htt;Sh3kbp1;Scaf8;Lrrc57;Raver2;Dtx3;Gphn;Cry1;Rab12
mmu-miR-383-5p.1,1794,48,16,0.0780950414979649,1.47600764015919,Irf1;Gpr174;Gmfg;Rmnd5a;Cd274;Cnih1;Strn3;Prdx3;Zfp706;Ddx6;Klhdc10;Rbms1;Zc3h12b;Tuba1a;Cables1;Map7d1
